ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,225.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",206.52,194.75,235.47,164.98,120327510.55
GOOGL,345.9,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",353.89,331.1,402.38,198.75,31252920.85
GOOG,343.54,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",352.3,330.23,398.8,199.62,20633569.25
AAPL,305.93,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",308.95,279.99,339.79,224.07,52509606.6
AMZN,262.65,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",248.17,237.7,284.02,198.79,47901232.45
AVGO,392.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",390.33,368.25,480.81,287.49,18087846.95
TSM,426.35,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",425.06,362.32,477.57,224.84,12735904.85
TSLA,342.27,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",371.09,406.08,489.88,298.32,39798199.8
WMT,115.27,6,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",114.49,118.02,134.2,95.48,21445878.3
LLY,1180.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1169.54,1041.33,1235.56,691.96,2657172.8
MU,971.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",960.65,552.44,1213.37,115.6,41964340.95
AMD,514.39,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",510.4,324.33,580.91,151.14,28470910.95
INTC,102.5,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",109.4,70.14,140.94,23.5,119246359.4
XOM,160.1,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",147.57,140.32,170.31,104.16,13951668.1
ASML,1844.08,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1774.03,1424.46,1986.87,721.1,1589793.55
ORCL,150.52,3,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",152.08,175.09,324.63,114.99,32170409.05
JNJ,260.35,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",251.31,228.3,267.24,171.16,7222137.5
CAT,856.57,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",911.48,752.04,1062.93,404.15,3051055.7
CSCO,111.68,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",117.24,91.38,129.52,64.86,22469072.35
LRCX,332.36,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",337.43,249.3,433.33,96.5,10644472.1
CVX,200.0,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",183.99,175.54,209.23,144.01,7877888.8
AMAT,507.18,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",558.89,388.22,723.0,155.56,7688807.6
UNH,401.73,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",414.87,344.09,436.35,257.55,4404628.4
BABA,123.81,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",113.65,137.92,187.62,94.81,9336671.3
GE,368.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",356.25,317.84,381.22,264.59,3285368.35
HSBC,103.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.61,85.48,107.86,61.32,1314635.85
MS,217.36,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",215.65,185.32,227.3,140.85,5063268.7
AZN,156.45,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",174.14,183.62,208.62,145.54,4030894.85
GEV,1063.25,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1027.46,856.91,1174.86,546.95,2587118.95
GS,1039.42,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1054.48,925.04,1152.07,701.82,1878248.7
MRK,135.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",125.36,112.7,135.84,75.83,8097796.4
NVS,150.88,6,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",153.51,145.5,163.64,118.2,1650648.55
TXN,279.58,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",290.97,229.63,330.59,150.79,7713543.0
RY,216.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",206.22,175.88,216.57,134.47,1363072.7
