ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,5.59,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",4.76,4.86,5.7,3.9,855220.0
PKE,34.6,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31.46,23.68,35.17,13.25,185190.0
STRO,25.57,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",30.32,16.31,40.91,6.8,302220.0
TLRY,5.29,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.31,9.69,21.0,3.6,4175065.0
SHBI,20.22,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.06,17.67,20.25,14.03,186385.0
EVC,9.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4.63,3.14,9.84,1.76,5195440.0
ZVRA,10.03,6,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",10.05,9.4,12.79,7.23,1635010.0
CARS,9.65,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.73,11.2,13.79,7.58,858745.0
CLYM,11.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.79,4.69,12.22,1.17,954840.0
CWBC,23.81,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",23.4,22.29,25.28,17.2,205530.0
RMR,20.21,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.08,15.52,20.23,12.94,194530.0
SPIR,21.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16.69,11.63,23.14,7.02,1447760.0
SWBI,15.47,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.79,11.08,15.57,7.47,433520.0
ARVN,9.09,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",10.46,10.6,13.83,6.24,984815.0
AVR,9.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.18,5.22,9.62,2.9,1047490.0
NKLR,6.45,4,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",5.51,6.45,18.26,3.91,445605.0
VTEX,3.58,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",3.88,3.9,6.76,2.87,1389950.0
MRAM,33.68,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.2,11.43,44.01,5.52,6737235.0
CABA,3.65,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.2,2.59,4.15,1.33,5090905.0
KE,24.6,3,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",25.31,27.43,33.13,17.5,156960.0
CNNE,13.86,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",12.61,15.27,21.26,10.64,498670.0
PSNL,8.47,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",6.53,7.55,11.25,4.41,2623255.0
CCSI,28.17,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",26.9,25.85,34.0,19.66,170810.0
ANGX,2.84,4,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",2.87,2.84,16.0,2.18,1459940.0
NPCE,16.92,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15.43,13.63,19.29,8.25,226725.0
RGR,40.04,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.65,37.82,46.84,28.67,134275.0
TDUP,4.29,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",3.99,6.79,12.08,3.11,2756380.0
SXC,8.4,7,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",6.67,7.03,8.4,5.58,1722880.0
DNUT,3.27,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",3.51,3.62,4.7,2.57,2489585.0
BCAL,19.02,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",18.31,17.96,19.91,14.06,169290.0
PHR,8.92,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.65,17.47,32.55,8.06,1326645.0
RYAM,8.73,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",9.87,7.69,11.75,3.63,1029355.0
FEIM,68.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",52.86,43.47,68.01,18.26,167610.0
NPB,17.34,6,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",17.59,17.34,19.19,12.82,131610.0
TRON,1.91,4,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",2.17,2.42,11.04,0.56,740865.0
CADL,7.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.27,5.67,8.94,4.42,2215540.0
DCBO,17.4,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",18.05,22.55,32.2,14.7,227330.0
BWMN,31.73,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",30.82,35.72,44.43,24.81,129025.0
FET,57.1,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",58.56,41.09,64.54,14.41,165635.0
CLB,14.22,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",15.6,15.25,19.64,9.72,566775.0
GPRK,9.73,8,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",9.4,7.83,,,549180.0
