ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,6.12,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",5.16,4.91,6.2,3.97,1597341.75
PKE,33.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32.99,24.64,36.41,13.25,301360.8
STRO,26.09,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",31.38,17.45,40.91,6.8,330180.15
TLRY,5.02,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.0,9.4,21.0,3.6,3488595.25
SHBI,22.13,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.63,17.87,22.13,14.0,190460.8
EVC,8.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.07,3.54,9.84,1.92,3110348.35
ZVRA,13.5,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",10.57,9.49,13.66,7.23,2275348.4
CARS,9.59,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",10.13,11.03,13.79,7.58,845376.7
CLYM,10.8,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.81,5.24,12.22,1.18,1075503.05
CWBC,25.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.84,22.57,25.34,17.63,287602.95
RMR,21.05,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.27,15.83,21.05,13.34,139697.4
SPIR,16.37,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",18.68,12.28,25.48,7.02,1615773.7
SWBI,14.28,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",14.96,11.51,15.57,7.47,550061.5
ARVN,6.98,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",9.75,10.67,13.83,6.24,834498.65
AVR,9.5,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.03,5.54,9.65,2.9,1408329.45
NKLR,4.93,3,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",5.83,4.93,18.26,3.91,334087.05
VTEX,3.54,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",3.84,3.87,6.76,2.87,1455707.65
MRAM,22.86,8,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",21.65,12.72,44.01,5.71,4761585.15
CABA,3.04,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",3.36,2.71,4.15,1.33,3450944.2
