ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
TCBI,95.67,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",100.97,97.87,107.74,76.93,378274.7
TPC,86.54,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",85.22,77.85,99.01,58.56,525129.25
ENVA,221.14,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",240.49,175.37,265.45,104.01,275165.65
PLUG,2.09,3,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",2.27,2.47,4.14,1.41,64750560.5
HNGE,90.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",83.83,55.81,92.85,31.17,1884036.0
WHD,70.69,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60.41,53.93,73.73,33.12,733711.8
PTEN,12.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.39,9.25,12.79,5.0,7520738.25
SMR,9.21,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.15,13.2,53.43,7.59,33630085.5
CMBT,18.27,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16.06,13.07,18.28,8.13,1038900.55
CNO,54.54,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",53.54,45.57,55.68,38.03,746387.6
BETA,19.64,5,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",20.02,20.78,36.8,13.59,2152703.85
CNR,101.24,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",87.13,89.41,113.0,70.44,561183.75
BLLN,92.32,3,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",114.5,95.17,149.97,64.03,824399.1
ZETA,31.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.85,19.84,31.56,14.55,10011116.0
NVTS,10.94,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",13.38,12.86,31.79,5.54,13089617.35
FHI,62.17,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",60.34,55.41,65.39,46.07,532742.65
COLD,14.74,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15.04,13.0,16.25,9.61,3612517.0
LMND,51.34,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",58.96,64.63,96.57,47.38,943635.05
AMRX,17.68,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",17.69,14.25,19.1,9.54,1666920.7
LPL,3.27,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",3.45,4.16,5.76,2.79,2727360.25
TREX,43.34,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",46.6,40.88,64.6,30.13,1761751.45
DOO,61.74,3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",61.99,66.1,81.22,50.79,218463.85
MTRN,234.19,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",254.21,183.7,297.21,108.26,343604.55
XMTR,91.15,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",91.51,68.12,104.85,36.1,589877.1
NP,32.7,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31.77,26.84,35.11,17.14,416434.95
LASR,40.32,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",61.12,57.11,84.95,28.04,1615295.25
CAAP,23.09,5,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",24.99,25.83,30.35,17.49,242031.3
TNL,66.16,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",74.59,70.65,78.45,56.68,616189.1
PVH,72.87,4,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",79.48,76.64,98.77,60.85,915853.75
LBTYA,10.54,3,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",10.66,11.41,13.03,9.69,2076475.4
CRGY,14.07,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",11.22,10.78,14.07,7.53,5613486.15
COCO,58.06,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",68.5,60.75,84.02,36.65,833627.7
POWI,49.78,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",66.28,55.88,87.35,30.52,749341.4
LEU,168.31,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",174.43,212.27,436.0,146.61,564193.15
ANDG,55.72,7,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",44.99,55.72,56.56,18.34,589004.25
KTB,74.64,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",82.35,71.5,88.17,56.63,755758.9
MRX,72.62,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",66.09,49.43,72.83,27.85,641435.85
ARIS,18.87,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",16.22,17.27,22.68,8.75,1561730.4
DLO,14.83,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",14.42,13.24,15.57,10.83,2597714.15
