ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,5.82,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",4.92,4.88,5.83,3.97,796400.85
PKE,33.38,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",32.2,24.11,36.41,13.25,253483.35
STRO,28.25,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",30.96,16.83,40.91,6.8,316909.4
TLRY,5.49,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",6.18,9.61,21.0,3.6,3657180.55
SHBI,20.39,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.34,17.8,20.66,14.09,167811.55
EVC,9.28,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.24,3.31,9.84,1.83,5761996.2
ZVRA,11.49,9,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10.2,9.4,12.79,7.23,2021419.8
CARS,9.91,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",9.95,11.14,13.79,7.58,946690.35
CLYM,11.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.23,4.93,12.22,1.18,882988.0
CWBC,23.9,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",23.56,22.41,25.28,17.2,215644.45
RMR,19.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.53,15.65,20.4,13.34,175646.65
SPIR,20.56,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.92,11.97,25.48,7.02,1724897.0
SWBI,15.14,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",14.93,11.26,15.57,7.47,477098.55
ARVN,8.58,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",10.17,10.66,13.83,6.24,939738.2
AVR,9.1,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.46,5.35,9.62,2.9,1153716.3
NKLR,6.35,6,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",5.7,6.35,18.26,3.91,383811.55
VTEX,4.1,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",3.87,3.88,6.76,2.87,1538604.0
MRAM,30.11,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",19.29,12.03,44.01,5.58,7041180.1
CABA,3.67,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3.27,2.65,4.15,1.33,5418409.85
KE,25.76,5,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",25.58,27.58,33.13,18.26,185401.7
CNNE,14.75,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",12.94,15.17,21.26,10.64,491001.15
PSNL,11.26,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",6.88,7.7,11.4,4.41,2777787.35
CCSI,35.51,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",27.23,26.05,35.51,19.66,198723.0
ANGX,2.79,2,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",2.8,2.79,16.0,2.18,1244761.9
NPCE,16.51,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.74,13.83,19.29,8.25,216090.95
RGR,38.94,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.72,37.97,46.84,28.67,144226.6
TDUP,4.6,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",4.11,6.65,12.08,3.11,2659148.95
SXC,9.4,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",6.99,7.08,9.4,5.58,1877333.9
DNUT,3.53,5,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",3.5,3.62,4.7,2.57,2526257.0
BCAL,18.93,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",18.47,18.05,19.91,14.06,163836.1
PHR,10.66,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",9.49,17.03,32.55,8.06,1710941.1
RYAM,8.99,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.64,7.81,11.75,3.63,1018796.25
FEIM,72.57,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",55.58,44.54,75.88,18.26,177549.05
NPB,17.25,5,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",17.61,17.4,19.19,12.82,124415.45
TRON,2.01,5,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",2.2,2.3,11.04,0.56,806023.85
CADL,8.51,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.59,5.72,8.94,4.42,2281340.1
DCBO,19.75,3,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",17.9,22.23,32.2,14.7,202326.05
