ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,208.64,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",203.97,188.51,235.47,141.78,177840686.8
GOOGL,363.31,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",356.15,304.65,402.62,164.82,31661654.9
GOOG,361.17,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",353.45,304.27,399.04,165.64,22521627.0
AAPL,301.54,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",282.06,265.14,315.2,194.87,49061980.25
AMZN,245.22,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",251.91,232.24,274.99,198.79,40250179.0
AVGO,396.6,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",400.15,355.46,481.57,242.32,28255281.9
TSM,426.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",391.04,326.33,446.69,204.47,12703033.4
TSLA,408.95,6,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",396.03,414.57,489.88,293.94,49129552.2
WMT,119.83,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",125.75,115.1,134.2,93.47,25797494.65
LLY,1149.15,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",976.97,947.06,1149.15,621.26,3239363.7
MU,949.28,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",629.23,364.88,1079.57,104.73,55903900.45
AMD,490.33,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",364.45,247.6,542.52,116.16,32624758.25
INTC,110.27,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",90.09,51.71,129.44,19.31,128793455.75
XOM,151.75,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",152.8,131.65,170.31,101.73,16532140.25
ASML,1749.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1495.1,1220.46,1757.47,686.0,1662585.1
ORCL,211.82,6,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",180.82,205.69,325.76,136.0,21411398.0
JNJ,232.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",230.25,211.16,247.14,146.14,7796779.65
CAT,915.64,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",839.23,648.59,940.48,353.23,2671163.2
CSCO,124.15,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.56,80.03,130.0,62.65,30800784.35
LRCX,324.45,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",275.3,199.37,343.71,87.66,9092305.7
CVX,189.24,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",188.9,167.96,209.23,135.1,9290704.5
AMAT,492.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",411.63,301.24,501.7,155.56,8450675.75
UNH,406.57,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",352.35,326.78,406.57,232.89,7203814.0
BABA,120.07,2,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",131.0,149.72,189.34,103.83,12850909.7
GE,322.04,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",299.2,302.19,345.24,234.51,4825812.25
HSBC,91.53,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",89.62,77.49,95.21,55.7,1617205.2
MS,212.24,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",189.59,171.32,218.27,126.44,5795979.65
AZN,181.55,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",190.27,180.53,208.62,135.08,1881640.55
GEV,933.85,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1008.84,757.77,1149.53,464.29,2393568.3
GS,1045.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",936.73,855.8,1092.61,601.41,2257841.9
MRK,119.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",116.19,103.23,123.18,76.14,10010032.05
NVS,146.42,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",149.22,138.48,163.64,110.15,1574813.2
TXN,290.9,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",264.15,204.49,324.89,151.57,8152332.5
RY,195.32,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",178.73,161.9,195.32,125.26,1192585.3
KLAC,2108.06,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1794.59,1380.31,2131.1,823.98,1013781.75
RTX,178.66,6,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",182.6,180.11,211.28,136.35,5679084.1
SNDK,1642.0,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1200.66,538.23,1831.5,40.23,11641251.1
QCOM,217.77,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",177.4,163.09,250.1,123.61,25001321.4
ARM,346.39,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",227.64,158.24,411.83,104.55,12380429.7
C,133.28,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",125.28,110.64,135.15,74.67,10202859.2
BHP,83.7,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",81.44,65.89,93.15,45.25,2783717.9
ADI,403.89,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",384.84,302.29,437.67,217.76,5143486.35
NVO,41.02,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",41.82,47.31,77.31,34.76,13288880.8
MUFG,19.92,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.29,16.89,20.05,13.29,3359243.25
TTE,88.63,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",90.41,72.34,93.6,55.92,1137857.2
NEE,84.01,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",91.08,84.19,97.17,67.47,13603980.5
BA,215.92,3,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",221.58,219.09,252.15,179.12,7434363.15
TD,114.17,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",105.59,91.25,114.17,68.82,2062471.25
SAN,12.16,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",11.99,11.15,13.05,7.81,8539754.5
RIO,100.93,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",101.27,82.24,112.04,53.08,2569298.15
ANET,156.4,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",152.95,141.06,177.73,86.25,10760098.4
STX,876.77,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",675.93,389.47,940.69,124.47,3329284.15
DELL,400.77,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",246.16,162.1,465.96,107.92,11927150.5
PANW,266.33,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",206.06,192.54,300.48,141.67,10016535.9
WDC,526.93,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",428.92,244.66,593.96,55.52,6744004.25
GILD,128.1,6,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",134.01,128.09,154.92,103.92,7497444.15
GLW,187.54,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",173.34,115.72,207.96,49.06,14133274.9
BUD,78.66,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",76.26,67.62,83.96,56.26,1647419.3
APP,563.69,8,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",475.22,540.81,733.6,324.7,4795522.1
APH,143.6,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",137.92,134.37,165.92,91.84,11647127.9
DE,573.66,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",573.51,521.66,660.56,436.32,1572757.35
SCCO,170.48,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",180.29,154.07,215.55,85.21,1360350.5
WELL,200.0,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",208.69,191.81,220.14,147.96,3885407.45
MRVL,288.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",169.16,104.51,316.43,62.19,48116939.65
IBKR,87.35,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",79.64,70.91,88.72,50.3,5616320.15
COP,118.89,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",121.22,103.09,132.81,83.6,6362167.7
PLD,142.78,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",140.61,128.51,146.94,101.55,3380815.15
UBS,47.29,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",43.57,41.24,48.16,29.65,2192857.35
SMFG,23.24,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",21.5,19.38,23.81,14.53,2103498.1
CRWD,658.79,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",521.03,479.23,782.17,350.25,3868175.05
VRT,300.57,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",314.04,216.82,376.23,108.34,5882879.85
BTI,59.69,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60.01,56.37,66.7,44.77,4350233.45
BBVA,22.37,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22.22,21.04,25.32,14.03,1513421.85
NEM,98.99,6,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",111.41,100.88,131.38,52.01,7533067.2
PBR,17.75,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",20.16,15.14,21.86,10.86,16237422.65
PBR-A,15.9,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",18.21,13.97,19.73,10.32,9896122.8
SBUX,94.82,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",99.27,90.39,106.82,76.95,7741743.4
CVS,97.08,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",84.35,78.1,98.11,57.3,8444320.9
BMY,55.57,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",57.89,52.49,61.73,41.67,11245224.6
BP,43.72,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",44.89,37.81,47.09,27.95,8275084.05
PWR,693.81,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",668.62,510.59,785.24,348.42,1141768.2
PH,883.14,7,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",905.3,866.6,1020.71,646.59,825600.65
HWM,246.55,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",250.89,219.56,273.58,168.24,2410264.0
BMO,164.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",151.07,135.4,165.38,103.16,784643.1
EQIX,1062.74,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1058.24,874.37,1109.8,718.6,550665.5
MFG,9.59,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.68,7.75,10.09,5.42,3581238.6
TT,458.92,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",460.65,427.13,491.42,374.67,1370855.85
CM,109.52,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",107.63,92.56,115.78,66.72,1009279.35
CDNS,394.24,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",336.19,324.71,416.39,265.66,2443776.65
GSK,50.64,8,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",52.93,48.84,60.14,34.89,3567850.2
SNPS,473.48,5,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",469.3,465.23,645.35,380.47,1980345.05
AEM,162.11,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",192.58,183.06,251.57,115.04,2243883.15
HCA,361.32,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",436.95,460.62,544.32,332.73,1775368.1
