ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
TCBI,99.07,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100.17,93.81,105.77,75.74,551908.15
TPC,77.99,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",80.48,72.69,97.23,42.35,503065.25
ENVA,202.55,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",168.13,144.7,202.55,98.56,302707.05
PLUG,2.85,6,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",3.27,2.57,4.14,1.09,70352943.75
HNGE,69.42,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",52.89,47.85,69.42,31.17,1899777.05
WHD,54.69,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",56.77,48.7,62.59,33.12,636123.2
PTEN,10.04,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",11.34,8.06,12.74,5.0,9071352.2
SMR,11.74,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",11.54,20.72,53.43,9.16,38104513.75
CMBT,14.42,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",14.07,11.29,16.55,7.49,1441392.7
CNO,50.83,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",46.01,42.0,51.23,34.91,740375.35
BETA,16.1,3,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",16.8,16.1,36.8,13.59,1651059.45
CNR,83.57,4,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",88.35,88.41,113.11,64.95,674322.9
BLLN,105.15,7,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",89.0,105.15,130.18,64.03,779586.0
ZETA,18.9,8,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",18.76,18.73,25.25,14.0,9416451.0
NVTS,24.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.09,11.76,31.79,5.54,35727517.75
FHI,59.07,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",56.17,53.16,59.29,41.34,692950.0
COLD,14.07,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",13.77,12.5,16.2,9.75,4704190.4
LMND,58.84,6,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",58.19,64.06,96.57,36.28,1461682.7
AMRX,16.21,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.36,12.39,16.34,7.82,1962898.2
LPL,4.64,8,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",4.73,4.54,5.76,3.31,2053163.8
TREX,47.13,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",41.02,42.03,68.49,30.13,1817517.95
DOO,59.52,5,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",58.77,66.8,81.45,46.48,301241.45
MTRN,274.98,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",205.02,150.27,274.98,76.5,361855.85
XMTR,93.28,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",71.29,58.35,95.32,30.97,869074.05
NP,29.24,7,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",26.96,29.24,30.68,17.14,693849.4
LASR,64.73,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",71.54,49.52,84.95,17.4,1089108.5
CAAP,27.54,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",25.66,24.44,30.35,17.49,200274.95
TNL,76.71,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",68.73,67.1,78.1,47.33,892608.25
PVH,77.07,5,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",87.67,77.44,98.77,60.85,1336293.9
LBTYA,11.2,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",12.01,11.57,13.03,9.75,1708804.3
CRGY,10.44,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",12.34,10.15,13.79,7.6,5793615.25
COCO,84.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",67.91,53.83,84.02,32.3,951904.7
POWI,87.11,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",72.57,49.64,87.11,30.52,1367348.2
LEU,191.39,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",189.52,247.57,436.0,146.61,933825.85
KTB,78.17,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",71.83,70.53,84.4,53.29,821939.9
MRX,64.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",54.69,40.93,64.85,27.92,850156.75
ARIS,16.62,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",18.17,15.69,22.68,6.56,1384773.6
DLO,12.79,4,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",12.57,13.2,15.57,9.84,2255277.55
GFF,91.13,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",87.5,79.62,95.3,66.26,316598.7
TDW,64.67,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",80.56,66.11,91.12,44.82,724130.55
OPLN,38.07,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",34.75,29.77,38.7,22.28,979422.7
KAI,304.49,4,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",313.09,305.26,357.4,246.93,156776.7
TPH,46.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",46.71,37.57,46.97,30.53,2270447.8
BBWI,20.56,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",18.65,21.12,32.36,14.56,6459546.7
TVTX,55.15,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",43.8,33.62,55.15,14.31,2234268.8
