ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,7.01,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",5.71,5.0,7.07,3.97,2715511.65
PKE,38.16,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",33.81,25.63,38.16,14.35,445458.55
STRO,33.2,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32.19,18.78,40.91,6.8,418189.6
TLRY,4.49,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5.5,8.9,21.0,4.2,3641906.25
SHBI,22.95,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.49,18.25,23.29,14.75,264227.4
EVC,13.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.98,4.06,13.48,1.91,2214832.2
ZVRA,14.34,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.43,9.76,14.34,7.23,1946890.3
CARS,10.94,7,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",10.32,10.82,13.79,7.58,802479.05
CLYM,13.04,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.91,5.87,13.36,1.19,1600289.15
CWBC,26.86,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24.45,22.9,26.9,18.3,587366.75
RMR,20.53,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.55,16.17,21.37,13.34,154903.55
SPIR,18.6,8,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",18.54,12.85,25.48,7.02,1554153.9
SWBI,15.04,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.09,11.97,16.67,7.47,1122769.35
ARVN,8.31,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",8.91,10.67,13.83,6.24,867084.6
AVR,9.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.06,5.9,10.4,2.9,1446385.8
NKLR,4.92,3,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",5.81,4.92,18.26,3.91,301879.25
VTEX,4.0,6,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",3.76,3.85,6.76,2.87,1953219.25
MRAM,24.18,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",25.25,13.88,44.01,5.94,2251030.4
CABA,3.11,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",3.32,2.8,4.15,1.33,5758672.45
KE,25.6,3,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",25.74,27.26,33.13,18.26,194150.6
CNNE,14.4,5,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",13.75,14.65,21.04,10.53,504996.3
PSNL,13.4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.55,8.29,13.75,4.41,3624998.1
CCSI,38.15,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31.14,26.88,38.26,19.66,166674.25
ANGX,3.67,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",2.88,4.44,16.0,2.18,1204554.45
NPCE,15.89,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",16.37,14.5,19.29,8.25,182981.1
RGR,37.85,6,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",39.87,38.4,46.84,28.67,150131.0
TDUP,6.85,6,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",4.88,6.1,12.08,3.11,2191981.2
SXC,8.05,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",8.02,7.24,9.6,5.58,1456300.65
DNUT,3.53,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",3.61,3.64,4.7,2.92,2984544.35
BCAL,20.84,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.14,18.29,20.87,14.37,268595.35
PHR,10.29,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.43,15.06,32.55,8.06,1266276.6
RYAM,7.86,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",8.87,8.09,11.75,3.63,1008984.0
FEIM,66.35,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",63.2,48.36,77.15,19.1,199951.0
NPB,19.18,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.73,17.46,19.19,13.98,193629.1
TRON,1.61,3,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1.94,2.0,11.0,1.13,1082848.6
CADL,10.3,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.14,6.05,10.36,4.42,2273306.1
BWMN,29.2,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",31.68,34.59,44.43,26.69,146164.4
FET,50.23,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",54.91,44.46,64.54,18.16,182091.0
CLB,11.65,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",13.71,15.44,19.64,9.72,795838.2
GPRK,9.1,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.9,8.31,11.78,5.93,632960.9
ORN,16.82,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.36,11.57,17.14,6.57,464032.35
HPP,15.19,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",12.1,11.75,21.49,5.51,1129704.75
CSTL,23.85,5,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",21.75,28.69,43.04,14.65,379726.95
CTKB,4.43,7,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",4.19,4.49,5.88,3.1,2379979.3
GLRE,16.18,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16.96,14.81,19.0,11.95,180878.8
ALOY,14.45,9,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",11.62,10.49,25.88,5.71,3543643.6
RR,2.11,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2.5,3.38,7.06,1.73,9765121.4
BTBT,1.8,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1.84,2.23,4.22,1.26,27835936.65
MSBI,31.14,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",27.61,21.55,31.22,13.98,190088.25
NFBK,14.73,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.19,12.45,14.99,9.8,389118.5
UROY,2.78,2,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",3.46,3.84,5.46,2.3,2917383.35
CARE,34.01,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",27.76,21.93,34.01,16.88,445763.55
EGY,5.08,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",5.7,4.69,6.6,3.29,1488436.45
GDYN,5.68,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",6.32,7.44,12.39,5.21,2927976.95
ALTI,3.61,4,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",3.38,3.92,5.19,2.81,279452.9
PRME,3.69,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",3.27,3.94,6.67,2.7,3404216.8
TCMD,29.78,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",25.24,24.5,33.05,9.52,253159.2
MLAB,99.55,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",101.76,85.94,109.13,57.01,241150.55
FTK,23.52,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.22,17.17,24.82,11.04,357472.3
AVTX,18.48,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",16.04,15.81,22.87,4.75,2162285.75
DDI,11.48,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",11.22,9.49,12.25,8.25,118335.35
HELE,29.07,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",25.34,20.73,33.25,13.88,537506.8
BETR,27.5,3,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",31.2,39.99,86.07,12.44,323934.05
KYTX,8.91,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.78,8.02,11.25,2.55,1176940.75
PRTA,9.79,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",9.74,9.68,11.51,6.22,636243.95
PROK,2.04,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1.81,2.22,5.18,0.56,1447730.25
CHW,8.91,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",8.6,7.67,9.1,6.55,210314.5
MG,17.47,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",18.12,14.16,19.28,7.83,233185.75
INV,5.07,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",6.21,4.64,7.32,2.55,1850425.6
KRT,33.46,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28.53,24.9,33.46,19.92,129034.8
DDL,1.93,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",2.44,2.39,3.2,1.67,619158.75
MEC,37.46,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28.42,20.29,37.54,12.56,717629.4
PACK,7.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.26,5.3,7.64,3.24,547815.1
WTI,3.15,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",3.87,2.63,4.9,1.49,4798413.85
DNA,9.91,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",8.66,9.33,16.14,5.48,1392321.85
TECX,34.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29.21,23.58,35.87,14.71,139595.05
CPS,27.05,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",29.38,32.22,45.2,22.62,165812.35
ASIX,19.88,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",22.1,19.38,25.98,14.04,245585.4
RGNX,11.98,6,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",8.14,10.37,15.98,5.65,2365838.1
CLFD,39.79,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",38.9,33.15,51.26,26.0,257882.15
ILPT,8.87,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.23,6.28,9.36,4.37,594246.0
CTNM,16.39,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.11,12.57,16.39,3.73,479379.95
FFIC,15.49,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15.71,14.8,17.11,11.14,338287.4
MCS,23.46,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.84,16.63,24.89,12.87,311452.1
ASTL,4.05,3,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",4.85,4.36,7.11,3.19,843894.2
AURA,7.1,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",7.22,6.27,8.9,4.97,650549.8
AQST,4.16,4,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",4.22,4.88,7.49,2.95,2322260.35
MAMA,17.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15.1,13.68,20.65,7.98,808157.05
LZM,3.88,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4.85,4.65,6.1,3.19,766898.45
ACHV,6.53,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",5.04,4.42,6.53,2.07,2606454.4
SD,13.7,5,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",14.7,14.19,17.58,9.54,340123.85
MNRO,17.11,5,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",16.15,17.57,23.1,12.29,1379351.45
OOMA,19.22,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.78,13.62,19.5,10.58,373505.3
ANL,11.5,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",12.27,6.41,16.6,0.88,136494.15
IMMX,10.31,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9.25,6.57,11.12,1.96,2063577.6
XWIN,8.79,7,"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",8.15,8.79,8.79,5.2,1598081.15
FDMT,13.3,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",9.7,9.41,13.3,3.95,1120199.3
KRNY,9.46,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8.28,7.39,9.46,5.49,662131.55
STTK,6.94,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",6.07,4.29,7.88,0.73,1901043.75
CERS,2.92,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.54,2.06,3.04,1.16,2734420.0
OIS,8.01,4,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",9.07,8.53,14.39,4.88,819382.85
HKD,1.59,4,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",1.7,1.63,2.95,1.27,243244.05
CBIO,18.0,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",19.59,14.45,26.98,8.94,361792.05
PANL,6.5,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",7.59,6.97,9.29,4.46,633403.55
