ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,235.2,164.79,126463140.15
GOOGL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,402.12,235.96,26970910.7
GOOG,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,398.54,236.87,17754624.65
AAPL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,339.79,244.37,42997737.95
AMZN,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,284.02,198.79,35414238.8
AVGO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,479.94,292.41,27651592.5
TSM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,476.29,270.37,10048951.05
TSLA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,489.88,298.32,38858277.9
WMT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,133.88,99.77,23139250.6
LLY,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1280.34,710.11,2410961.2
MU,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1213.37,156.58,25393719.5
AMD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,623.77,159.46,21561941.6
INTC,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,140.94,33.55,105819015.25
XOM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,169.32,107.52,14711831.95
ASML,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1986.87,930.06,1298818.15
ORCL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,310.01,114.99,33667874.6
JNJ,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,278.43,173.81,6570657.95
CAT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1062.93,459.58,2390025.0
CSCO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,129.52,65.86,17644584.25
LRCX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,9182389.85
CVX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,217.77,142.76,10030637.95
AMAT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,722.23,198.5,6425754.3
UNH,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,433.68,255.97,5050050.55
