ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,235.2,164.79,129916664.45
GOOGL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,402.12,235.96,23983412.0
GOOG,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,398.54,236.87,15890594.2
AAPL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,339.79,237.0,41889222.85
AMZN,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,284.02,198.79,31927414.95
AVGO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,480.81,292.95,26149512.95
TSM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,9473711.8
TSLA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,489.88,298.32,39310458.7
WMT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,133.88,99.77,28044817.0
LLY,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1280.34,710.11,2410353.55
MU,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1213.37,156.58,24538549.8
AMD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,580.91,157.39,17757735.85
INTC,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,140.94,24.9,91442523.95
XOM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,169.32,107.52,13751287.1
ASML,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1986.87,866.56,1175119.15
ORCL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,324.45,114.99,29036687.8
JNJ,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,278.43,170.32,6082827.45
CAT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1062.93,446.64,2377516.5
CSCO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,129.52,65.86,13915017.55
LRCX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,433.33,121.23,7811717.15
CVX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,217.77,142.76,7907518.2
AMAT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,722.23,177.15,6078496.3
UNH,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,433.68,255.97,4766594.25
BABA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,187.62,94.81,12035320.7
GE,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,381.22,272.91,3868327.35
HSBC,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,107.34,62.78,1239509.8
MS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,227.3,148.49,4478609.15
AZN,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,208.62,145.54,3245889.05
GEV,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1174.86,546.95,2117519.3
GS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1146.46,730.24,1928923.4
MRK,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,155.53,75.39,10947460.45
NVS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,163.64,118.2,2459630.25
TXN,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,330.59,150.79,5238105.25
RY,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,216.57,141.81,1197834.4
KLAC,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,301.37,97.75,8880943.25
RTX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,225.49,154.7,3897565.9
SNDK,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,2335.0,93.97,10816489.85
QCOM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,248.74,122.94,11522109.4
ARM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,439.46,104.55,3771980.75
C,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,144.93,91.98,8867577.1
BHP,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,96.58,50.04,2562097.4
ADI,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,444.13,222.42,3586654.2
NVO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,60.94,34.33,10253934.0
MUFG,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,24.13,14.62,2929423.3
TTE,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,93.6,55.92,1610780.8
NEE,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,96.44,68.35,10912182.1
BA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,252.15,179.12,5504389.85
TD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,124.8,77.0,2025094.5
SAN,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,15.05,9.53,14454405.1
RIO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,109.63,59.0,2035743.5
ANET,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,210.5,116.13,4808453.75
STX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1093.26,210.56,3453817.05
DELL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,567.29,110.54,9693630.35
PANW,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,396.0,141.67,6527575.2
WDC,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,745.99,100.75,5792300.45
GILD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,153.05,107.89,5345670.75
GLW,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,255.21,76.22,8881459.4
BUD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,86.48,57.65,2434041.7
APP,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,733.6,298.59,4491394.7
APH,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,11106294.6
DE,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,698.37,435.19,1430521.0
SCCO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,219.7,100.67,1180948.7
WELL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,251.12,162.79,2437993.75
MRVL,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,316.35,70.83,23662222.75
IBKR,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,98.1,60.79,3811690.1
COP,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,141.22,83.04,6551246.0
PLD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,3098197.7
UBS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,55.72,35.49,1751597.4
SMFG,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,27.56,15.2,1367723.6
CRWD,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,242.49,87.56,12098802.6
VRT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,376.06,136.68,5267432.85
BTI,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,65.79,48.34,5398549.85
BBVA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,29.64,17.18,1170740.05
NEM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,134.86,77.59,8022838.3
PBR,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,21.77,11.06,23784874.95
PBR-A,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,19.57,10.33,7854176.9
SBUX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,108.49,76.51,6116404.5
CVS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,109.92,69.04,5770294.55
BMY,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,68.09,41.21,7857311.3
BP,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,46.96,31.17,9732719.15
PWR,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,785.12,375.69,982377.95
PH,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1071.71,710.74,618625.75
HWM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,292.65,183.71,3893426.85
BMO,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,185.81,118.13,872900.6
EQIX,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,1110.63,715.18,520294.95
MFG,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,11.45,6.09,3261619.25
TT,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,502.27,373.79,1002953.3
CM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,123.74,78.42,1193169.9
CDNS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,416.39,265.66,2447601.7
GSK,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,59.6,38.17,2746182.2
SNPS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,534.56,367.7,1964572.3
AEM,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,251.01,136.04,3002258.9
HCA,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,1348542.1
BNS,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,94.92,62.02,2177924.85
CMI,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,724.89,402.1,1067581.3
MAR,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,401.72,256.9,1495450.85
CNQ,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,51.55,29.07,7121369.9
EQNR,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,45.75,21.68,2937587.95
ITUB,,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,9.38,6.07,22503039.1
