ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
INN,6.84,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",5.57,4.98,6.84,3.97,2136332.15
PKE,31.96,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",33.62,25.37,36.41,13.7,441487.5
STRO,29.55,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",32.06,18.44,40.91,6.8,270174.55
TLRY,4.46,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",5.63,8.99,21.0,4.0,3675874.1
SHBI,22.8,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",20.28,18.15,22.81,14.75,218684.7
EVC,11.39,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.42,3.9,11.39,1.91,2065930.45
ZVRA,13.23,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.22,9.68,13.66,7.23,2030323.0
CARS,10.16,3,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",10.29,10.86,13.79,7.58,790450.9
CLYM,12.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10.65,5.71,12.75,1.18,1348146.4
CWBC,26.53,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",24.28,22.81,26.87,18.3,495831.9
RMR,20.81,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.29,16.1,21.37,13.34,145334.7
SPIR,15.99,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",18.72,12.73,25.48,7.02,1552220.65
SWBI,15.69,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15.07,11.87,16.67,7.47,1070218.45
ARVN,8.03,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",9.08,10.67,13.83,6.24,744033.7
AVR,9.88,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.84,5.83,10.4,2.9,1248922.3
NKLR,4.5,3,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",5.89,4.5,18.26,3.91,310110.0
VTEX,3.68,3,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",3.76,3.85,6.76,2.87,1753966.9
MRAM,21.84,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",24.61,13.64,44.01,5.94,2621118.55
CABA,2.92,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",3.34,2.78,4.15,1.33,4431677.4
KE,24.39,2,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",25.82,27.34,33.13,18.26,178619.25
CNNE,13.95,4,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",13.65,14.7,21.04,10.53,466829.65
PSNL,12.59,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",8.14,8.17,12.59,4.41,3413437.8
CCSI,35.03,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",30.47,26.73,35.51,19.66,157910.7
ANGX,2.93,5,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",2.82,2.93,16.0,2.18,1096328.75
NPCE,16.36,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",16.34,14.4,19.29,8.25,149981.65
RGR,38.43,7,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",40.12,38.37,46.84,28.67,138822.7
TDUP,6.65,6,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",4.72,6.16,12.08,3.11,1980754.95
SXC,8.41,8,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",7.9,7.23,9.6,5.58,1527004.75
DNUT,3.56,6,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",3.61,3.64,4.7,2.65,2881779.2
BCAL,20.63,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19.0,18.23,20.63,14.37,211287.75
PHR,9.13,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",9.36,15.29,32.55,8.06,1569522.55
RYAM,7.93,5,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",8.99,8.06,11.75,3.63,1004410.8
FEIM,62.59,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",62.84,47.9,77.15,19.1,188481.75
NPB,18.61,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17.71,17.44,19.19,13.63,154565.2
TRON,1.36,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",2.0,2.03,11.0,1.13,687038.55
CADL,9.47,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7.87,5.98,9.47,4.42,2031556.0
DCBO,16.87,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",18.03,21.09,32.2,14.7,109989.3
BWMN,29.24,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",31.8,34.76,44.43,26.69,125193.1
FET,49.53,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",55.4,44.11,64.54,18.16,185653.5
CLB,10.92,3,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",14.03,15.46,19.64,9.72,682790.45
GPRK,9.12,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9.9,8.27,11.78,5.93,709139.45
ORN,16.02,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14.06,11.43,16.02,6.57,375152.45
HPP,14.3,7,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",11.61,11.83,21.49,5.51,1180668.6
CSTL,22.91,5,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",21.79,28.68,43.04,14.65,343756.45
CTKB,4.47,7,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",4.21,4.48,5.88,3.1,2228495.55
