ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,216.85,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",207.29,195.08,235.47,164.98,117369324.75
GOOGL,340.67,8,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",352.0,332.46,402.38,199.18,27246214.55
GOOG,338.2,8,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",350.39,331.51,398.8,200.05,18341933.1
AAPL,311.3,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",309.63,280.82,339.79,224.07,53046792.55
AMZN,260.11,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",249.32,238.3,284.02,198.79,47936902.75
AVGO,364.03,5,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",388.49,368.26,480.81,287.49,19737103.8
TSM,416.0,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",424.3,364.68,477.57,224.84,12297669.15
TSLA,345.13,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",366.23,403.85,489.88,298.32,35259730.3
WMT,103.84,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",113.93,118.22,134.2,95.48,25022709.05
LLY,1244.4,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1175.69,1047.92,1280.34,690.97,2828822.0
MU,974.33,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",963.04,567.29,1213.37,115.6,40168027.55
AMD,469.45,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",509.82,328.8,580.91,151.14,27188708.4
INTC,92.13,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",108.52,71.26,140.94,23.5,118891173.1
XOM,166.15,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",147.8,140.47,169.22,106.15,14170367.9
ASML,1750.31,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1779.45,1439.23,1986.87,721.1,1575468.75
ORCL,142.07,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",146.3,172.64,324.63,114.99,30423982.2
JNJ,267.37,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",254.19,229.98,273.41,171.16,6999634.8
CAT,815.39,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",905.19,757.53,1062.93,411.42,3131465.65
CSCO,109.59,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",116.25,92.17,129.52,65.18,23063230.3
LRCX,310.53,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",337.41,252.58,433.33,96.5,10748271.1
CVX,205.77,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",183.83,175.12,207.42,142.76,8078106.25
AMAT,496.21,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",560.8,393.8,723.0,155.56,8046602.8
UNH,384.85,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",414.0,345.0,436.35,257.55,4300183.5
BABA,130.53,4,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",114.25,137.01,187.62,94.81,10457907.3
GE,344.64,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",359.03,318.87,381.22,265.18,3598180.4
HSBC,102.33,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",98.36,85.25,107.34,61.26,1220051.45
MS,207.45,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",215.72,186.11,227.3,140.85,4738153.05
AZN,164.49,3,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",173.25,183.49,208.62,145.54,4410762.15
GEV,966.01,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1033.22,865.57,1174.86,546.95,2342118.25
GS,1001.95,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1052.62,930.08,1152.07,701.82,1929979.9
MRK,148.99,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",127.27,113.87,152.2,75.83,10030260.0
NVS,156.24,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",153.74,145.7,163.64,118.2,1602536.9
TXN,265.6,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",289.45,231.9,330.59,150.79,7116423.4
