ticker,price,score,points,sma50,sma200,wk52_high,wk52_low,volume
NVDA,213.05,9,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",207.81,195.26,235.47,164.98,114939456.95
GOOGL,346.96,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",351.32,333.44,402.38,206.55,26147873.5
GOOG,343.34,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",349.62,332.44,398.8,207.36,17431732.45
AAPL,309.9,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",310.67,281.44,339.79,225.96,50963373.8
AMZN,261.06,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",250.59,238.44,284.02,198.79,46676257.0
AVGO,356.74,4,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",387.41,368.34,480.81,292.95,19824330.5
TSM,417.41,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",424.17,366.48,477.57,225.89,11242534.6
TSLA,350.25,2,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",363.73,402.28,489.88,298.32,34295875.5
WMT,105.38,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",112.75,118.01,133.88,95.25,27247378.4
LLY,1233.66,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1181.9,1053.04,1280.34,710.11,2846198.15
MU,932.97,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",961.87,577.89,1213.37,116.31,36247134.85
AMD,479.18,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",508.95,332.01,580.91,151.14,24917539.65
INTC,87.48,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",106.85,72.0,140.94,24.0,108957431.2
XOM,160.64,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",148.77,141.26,169.22,106.15,14174260.15
ASML,1744.16,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1774.61,1449.84,1986.87,721.1,1341289.2
ORCL,144.76,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",143.62,171.06,324.63,114.99,26979393.95
JNJ,273.14,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",256.17,231.32,273.41,171.16,6461314.85
CAT,811.29,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",901.01,761.39,1062.93,411.42,3016033.2
CSCO,111.11,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",115.69,92.76,129.52,65.18,22052275.15
LRCX,314.66,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",335.18,254.88,433.33,96.5,9751977.7
CVX,199.89,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",184.83,175.94,207.42,142.76,8042614.3
AMAT,480.04,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",557.04,397.15,722.23,155.39,7829825.5
UNH,396.59,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",413.42,346.06,436.35,257.55,4196836.55
BABA,119.44,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",114.6,136.33,187.62,94.81,12939546.5
GE,349.54,7,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",360.11,319.5,381.22,271.97,3544391.65
HSBC,104.38,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",100.02,86.34,107.34,61.26,1233976.35
MS,216.77,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",216.15,187.18,227.3,144.81,4549025.95
AZN,169.66,3,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",171.66,183.68,208.62,145.54,4314596.5
GEV,926.73,7,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1035.47,871.27,1174.86,546.95,2125195.55
GS,1058.88,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1053.32,934.07,1152.07,719.98,1977115.95
MRK,156.45,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",129.34,114.94,156.45,75.83,11109569.8
NVS,159.98,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",154.55,146.8,163.64,118.2,1466777.0
TXN,260.05,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",287.6,233.44,330.59,150.79,6510438.3
RY,207.09,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",207.98,178.11,216.57,135.93,1332770.5
KLAC,183.34,6,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",217.24,168.76,301.37,83.94,11058379.05
RTX,210.28,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",203.83,190.51,225.49,149.53,4717905.25
SNDK,1480.77,8,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1636.42,952.03,2335.0,47.35,15971723.5
QCOM,160.56,2,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",176.62,167.13,250.1,123.61,10903102.95
ARM,241.56,7,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0]",297.51,197.94,439.46,104.55,5118618.65
C,133.25,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",136.36,120.8,144.93,91.98,8994553.8
BHP,98.69,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",85.95,74.48,98.69,51.13,2849559.4
ADI,373.66,9,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",386.91,342.09,445.48,223.1,3910799.5
NVO,48.66,7,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",47.21,45.03,60.94,34.33,14676191.95
MUFG,22.23,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",21.7,18.56,23.1,14.62,2973318.0
TTE,88.8,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",83.45,78.98,93.6,55.92,1337793.25
NEE,84.22,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",87.1,87.15,97.17,68.33,10826877.25
BA,211.08,4,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",221.49,219.65,252.15,179.12,5792935.35
TD,119.07,8,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",120.15,102.1,124.8,71.8,2083961.85
SAN,14.63,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13.98,12.24,14.82,9.26,20341440.25
RIO,106.81,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",94.58,89.2,109.63,58.89,2524244.05
